filename,subset,source_model,stall_score
simarba_283636147%2Fmd.mp4,annotated,Sora,0.023222274546738877
shrb6_183122074%2Fmd.mp4,annotated,Sora,0.19816929597362845
skbhow_727884749%2Fmd.mp4,annotated,Sora,0.004768071579938781
hinarino_786556878%2Fmd.mp4,annotated,Sora,0.04547327525311985
nebojsha_440771721%2Fmd.mp4,annotated,Sora,0.009918766187897339
looxyt_735295850%2Fmd.mp4,annotated,Sora,0.023855074170002356
maylsonhonorato_587255262%2Fmd.mp4,annotated,Sora,0.08757652460560396
gerardoki_377835783%2Fmd.mp4,annotated,Sora,0.10497115611019543
sosuke_873263122%2Fmd.mp4,annotated,Sora,0.009565575700494468
sheexhal_506442326%2Fmd.mp4,annotated,Sora,0.023398869790440313
rmaldon240_290062757%2Fmd.mp4,annotated,Sora,0.023722627737226276
xplore45_watermarked.mp4,annotated,Sora,0.716476336237344
chiaras26_322200714%2Fmd.mp4,annotated,Sora,0.11021014834000471
abddu_393690614%2Fmd.mp4,annotated,Sora,0.09761302095596892
09045_552603156%2Fmd.mp4,annotated,Sora,0.24044914056981398
wduke_941743104%2Fmd.mp4,annotated,Sora,0.3456116081940193
neo_star_837223296%2Fmd.mp4,annotated,Sora,0.012199788085707559
autreone_709991703%2Fmd.mp4,annotated,Sora,0.04344242995055333
pgraz_370921770%2Fmd.mp4,annotated,Sora,0.08130739345420297
kanon0707_322281649%2Fmd.mp4,annotated,Sora,0.021853661408052744
shang0_860401353%2Fmd.mp4,annotated,Sora,0.5729485519190016
hackcrack_468307879%2Fmd.mp4,annotated,Sora,0.009344831645867671
mobilemenders_351687080%2Fmd.mp4,annotated,Sora,0.03196373910995997
ganchan_9658915%2Fmd.mp4,annotated,Sora,0.006431010124793973
dneil_929288206%2Fmd.mp4,annotated,Sora,0.008123381210266071
tmcxtl_292103937%2Fmd.mp4,annotated,Sora,0.22601247939722158
ydkim74_533139774%2Fmd.mp4,annotated,Sora,0.009330115375559219
kanpisit212_845190426%2Fmd.mp4,annotated,Sora,0.14174711561101955
awxdi_776270500%2Fmd.mp4,annotated,Sora,0.017159171179656228
vnffilms_314494998%2Fmd.mp4,annotated,Sora,0.017821403343536615
rohchee_843199166%2Fmd.mp4,annotated,Sora,0.1026607016717683
3769_109597890%2Fmd.mp4,annotated,Sora,0.11680303743819166
resukief_702175385%2Fmd.mp4,annotated,Sora,0.094301860136567
raqibyousuf_172895658%2Fmd.mp4,annotated,Sora,0.07572992700729927
sarahrendon_605938824%2Fmd.mp4,annotated,Sora,0.0032964445490934777
toyopower_673872941%2Fmd.mp4,annotated,Sora,0.08688485990110667
williamct_740384223%2Fmd.mp4,annotated,Sora,0.08369142924417236
srynyaie_142224866%2Fmd.mp4,annotated,Sora,0.15575700494466682
roxannerobin_900426055%2Fmd.mp4,annotated,Sora,0.02108841535201319
creativai_46115001%2Fmd.mp4,annotated,Sora,0.06828349423122204
seopsam_198347268%2Fmd.mp4,annotated,Sora,0.4942753708500118
ahnsungmin_677028767%2Fmd.mp4,annotated,Sora,0.006401577584177066
mtwhitmire_308362190%2Fmd.mp4,annotated,Sora,0.013391805980692253
alpha_bit_911455093%2Fmd.mp4,annotated,Sora,0.016158464798681424
nonene_217898570%2Fmd.mp4,annotated,Sora,0.01770367318106899
icjames_478524987%2Fmd.mp4,annotated,Sora,0.14763362373440075
jairgf8_9552676%2Fmd.mp4,annotated,Sora,0.15799387803155168
sebastianvjb476_749048940%2Fmd.mp4,annotated,Sora,0.13307923239934072
mywm_242750446%2Fmd.mp4,annotated,Sora,0.00569519660937132
chasexcx_403885798%2Fmd.mp4,annotated,Sora,0.22348128090416763
metatroncube_774432556%2Fmd.mp4,annotated,Sora,0.005930656934306569
somya14_584793583%2Fmd.mp4,annotated,Sora,0.05119790440310808
lsmarujo_786565328%2Fmd.mp4,annotated,Sora,0.017747821991994348
hongjmd_341764284%2Fmd.mp4,annotated,Sora,0.002339886979044031
crashhstudio_329054510%2Fmd.mp4,annotated,Sora,0.0020455615728749705
rus941_watermarked.mp4,annotated,Sora,0.3393130445020014
christianebechler_619850547%2Fmd.mp4,annotated,Sora,0.031095479161761242
ryan2006_659914083%2Fmd.mp4,annotated,Sora,0.07890864139392512
canofsticks_817228831%2Fmd.mp4,annotated,Sora,0.04029314810454439
bae1981_475803894%2Fmd.mp4,annotated,Sora,0.21354779844596183
trecording_547987669%2Fmd.mp4,annotated,Sora,0.04292736048975748
rgolden1_951562461%2Fmd.mp4,annotated,Sora,0.051124323051565806
buschdogg_875400141%2Fmd.mp4,annotated,Sora,0.40566870732281607
mai3_706982590%2Fmd.mp4,annotated,Sora,0.045193666117259244
q_come_889831924%2Fmd.mp4,annotated,Sora,0.028785024723334114
aienjoyer42_97516890%2Fmd.mp4,annotated,Sora,0.1614080527431128
zeidinio_833880637%2Fmd.mp4,annotated,Sora,0.01858664939957617
swapticxaos_872995086%2Fmd.mp4,annotated,Sora,0.0766276194961149
jc2006_156122584%2Fmd.mp4,annotated,Sora,0.052345773487167416
bre337_769251236%2Fmd.mp4,annotated,Sora,0.13013597833765012
kojikabutoz_431321198%2Fmd.mp4,annotated,Sora,0.058688485990110666
saravanaraj480_378792994%2Fmd.mp4,annotated,Sora,0.008859194725688722
hildengpt_485161972%2Fmd.mp4,annotated,Sora,0.06770955968919237
astacake_48457029%2Fmd.mp4,annotated,Sora,0.06881327996232635
fancy009_312071336%2Fmd.mp4,annotated,Sora,0.009050506239698611
tomerb232_315132197%2Fmd.mp4,annotated,Sora,0.14925241346833057
vlwhk_193024930%2Fmd.mp4,annotated,Sora,0.03927772545326112
studioak_13403100%2Fmd.mp4,annotated,Sora,0.23713797975041206
joewillnauer_999425491%2Fmd.mp4,annotated,Sora,0.06492818460089475
soothsister_712377718%2Fmd.mp4,annotated,Sora,0.02534141747115611
eea_518469573%2Fmd.mp4,annotated,Sora,0.16685307275724043
ourhosting_293106736%2Fmd.mp4,annotated,Sora,0.030374381916647045
bella_libya_watermarked.mp4,annotated,Sora,0.10591299740993643
goalinn_867478110%2Fmd.mp4,annotated,Sora,0.05283141040734636
spgg1_525553644%2Fmd.mp4,annotated,Sora,0.005842359312455851
wahid9999_832699884%2Fmd.mp4,annotated,Sora,0.010757593595479162
chazn_744158193%2Fmd.mp4,annotated,Sora,0.07611255003531905
masocampus_823057074%2Fmd.mp4,annotated,Sora,0.007681893101012479
slashchan_531061108%2Fmd.mp4,annotated,Sora,0.004267718389451378
usagi4837_938412356%2Fmd.mp4,annotated,Sora,0.06461914292441723
domey96_139913611%2Fmd.mp4,annotated,Sora,0.15624264186484577
jason564_573757719%2Fmd.mp4,annotated,Sora,0.1067371085472098
m0a9s_333173421%2Fmd.mp4,annotated,Sora,0.01770367318106899
harvestcovenant_201124291%2Fmd.mp4,annotated,Sora,0.12520602778431833
ronron0319_846026845%2Fmd.mp4,annotated,Sora,0.3107487638332941
sachinwork_898764946%2Fmd.mp4,annotated,Sora,0.004988815634565576
carefree5collective_965803380%2Fmd.mp4,annotated,Sora,0.0010890040028255239
niyazaliyev_841612778%2Fmd.mp4,annotated,Sora,0.13864198257593596
aaroneboyce_443104867%2Fmd.mp4,annotated,Sora,0.028225806451612906
raccoonrich_422789751%2Fmd.mp4,annotated,Sora,0.014127619496114904
kruewl_109547898%2Fmd.mp4,annotated,Sora,0.008859194725688722
terab_202148866%2Fmd.mp4,annotated,Sora,0.02407581822462915
thehoopers_77654339%2Fmd.mp4,annotated,Sora,0.12795797033199907
hoosurdady45_479301729%2Fmd.mp4,annotated,Sora,0.10457381681186721
icecube1415_716866809%2Fmd.mp4,annotated,Sora,0.038306451612903226
lmbloecher_486915395%2Fmd.mp4,annotated,Sora,0.031978455380268424
pavpav_982548855%2Fmd.mp4,annotated,Sora,0.026106663527195668
dolcevi_454857053%2Fmd.mp4,annotated,Sora,0.004032258064516129
aqmed_555825407%2Fmd.mp4,annotated,Sora,0.32299270072992703
meow2122_624463230%2Fmd.mp4,annotated,Sora,0.05212502943254062
cindyaaa20_453641741%2Fmd.mp4,annotated,Sora,0.011213797975041205
alan4649_199924089%2Fmd.mp4,annotated,Sora,0.15850894749234754
blacktreklamp_356779907%2Fmd.mp4,annotated,Sora,0.0030021191429244172
amanadlakha_825403788%2Fmd.mp4,annotated,Sora,0.1201436307982105
idealcollagen_816106618%2Fmd.mp4,annotated,Sora,0.05927713680244878
philpo_949204222%2Fmd.mp4,annotated,Sora,0.0026194961149046386
olastech_199457569%2Fmd.mp4,annotated,Sora,0.35935660466211444
bthalion_589431267%2Fmd.mp4,annotated,Sora,0.051668825052978574
abrahamgs_591406678%2Fmd.mp4,annotated,Sora,0.055200729927007294
dilorc2_928591332%2Fmd.mp4,annotated,Sora,0.013171061926065458
luaplegin_974286721%2Fmd.mp4,annotated,Sora,0.01424534965858253
beziiiii_173900815%2Fmd.mp4,annotated,Sora,0.02154461973157523
plaidrico_350280688%2Fmd.mp4,annotated,Sora,0.3653166941370379
bigserial_127535823%2Fmd.mp4,annotated,Sora,0.048092771368024485
manankh_115659803%2Fmd.mp4,annotated,Sora,0.03561337414645632
erichsentax_61247407%2Fmd.mp4,annotated,Sora,0.010610430892394633
mookkie_978014952%2Fmd.mp4,annotated,Sora,0.0037967977395808807
rpihge2qr0qr23_713148595%2Fmd.mp4,annotated,Sora,0.024355427360489755
machinedog227_282755331%2Fmd.mp4,annotated,Sora,0.2575200141276195
vivekov30_556726412%2Fmd.mp4,annotated,Sora,0.05146279726866024
fpersada_247716691%2Fmd.mp4,annotated,Sora,0.08969566753002119
nitin42563_709455839%2Fmd.mp4,annotated,Sora,0.0039586767129738635
abbasshahwan_871443816%2Fmd.mp4,annotated,Sora,0.5454879915234283
mhatipo_212052818%2Fmd.mp4,annotated,Sora,0.011272663056275018
s_taro_211427599%2Fmd.mp4,annotated,Sora,0.02567989168825053
devinmgomez_779564098%2Fmd.mp4,annotated,Sora,0.00890334353661408
shijith_905472982%2Fmd.mp4,annotated,Sora,0.003090416764775135
aomammm_483165930%2Fmd.mp4,annotated,Sora,0.027828467153284672
azenmoktan_87349735%2Fmd.mp4,annotated,Sora,0.11896632917353425
edsnxevlla_watermarked.mp4,annotated,Sora,0.013185778196373912
grullmash_181079615%2Fmd.mp4,annotated,Sora,0.02353131622321639
kwms573_256898032%2Fmd.mp4,annotated,Sora,0.024031669413703792
jeffreyzou_775207158%2Fmd.mp4,annotated,Sora,0.006622321638803862
svendj94_74639852%2Fmd.mp4,annotated,Sora,0.055465622792559455
zizi2022_531401163%2Fmd.mp4,annotated,Sora,0.04147044972922063
matibirba_24_350280461%2Fmd.mp4,annotated,Sora,0.23357664233576642
mooseyjd_495427237%2Fmd.mp4,annotated,Sora,0.10243995761714152
lorenzokking_112795806%2Fmd.mp4,annotated,Sora,0.03578996939015776
cmorel1107_699879499%2Fmd.mp4,annotated,Sora,0.02228043324699788
jwieyiu_805528075%2Fmd.mp4,annotated,Sora,0.013391805980692253
alanjack_489722798%2Fmd.mp4,annotated,Sora,0.20808806216152578
deacon12_154218517%2Fmd.mp4,annotated,Sora,0.07038792088533082
ramsesramos_809539441%2Fmd.mp4,annotated,Sora,0.017777254532611256
hass18_741450444%2Fmd.mp4,annotated,Sora,0.06587002590063575
murukku12345_543572519%2Fmd.mp4,annotated,Sora,0.02158876854250059
martagg95_167161911%2Fmd.mp4,annotated,Sora,0.06482517070873557
noesisfield_767641517%2Fmd.mp4,annotated,Sora,0.1651901342123852
bhavik786_690086001%2Fmd.mp4,annotated,Sora,0.05765834706851895
hunchotest_114722156%2Fmd.mp4,annotated,Sora,0.012655992465269602
nimbus5000_70627956%2Fmd.mp4,annotated,Sora,0.2948257593595479
mrcoaching_155245533%2Fmd.mp4,annotated,Sora,0.18258476571697668
nahuel_c_495820071%2Fmd.mp4,annotated,Sora,0.022883800329644453
sarmadleo_410597866%2Fmd.mp4,annotated,Sora,0.06392747821991994
prelit_884743497%2Fmd.mp4,annotated,Sora,0.0503149281846009
thefoxx02_931858481%2Fmd.mp4,annotated,Sora,0.012037909112314575
janellea_292080081%2Fmd.mp4,annotated,Sora,0.08722333411820107
petfunnelsvideo_425839869%2Fmd.mp4,annotated,Sora,0.01687956204379562
aninvinciblemind_688429844%2Fmd.mp4,annotated,Sora,0.17106192606545798
rohittchakma_992157010%2Fmd.mp4,annotated,Sora,0.22502648928655522
cfuzi_503954378%2Fmd.mp4,annotated,Sora,0.010875323757946786
rajeshsound_855135209%2Fmd.mp4,annotated,Sora,0.013641982575935956
farzanaabbas_768419170%2Fmd.mp4,annotated,Sora,0.20233400047092065
mariekelapachamama_762059817%2Fmd.mp4,annotated,Sora,0.04769543206969626
alienornc_693341583%2Fmd.mp4,annotated,Sora,0.020367318106898985
shubzz_512334383%2Fmd.mp4,annotated,Sora,0.13628737932658347
deremkay_401094524%2Fmd.mp4,annotated,Sora,0.0013538968683776784
momenttowonder_992482655%2Fmd.mp4,annotated,Sora,0.016408641393925123
koguz_watermarked.mp4,annotated,Sora,0.006975512126206734
ludens7_763074184%2Fmd.mp4,annotated,Sora,0.05121262067341653
varshaspring_794614549%2Fmd.mp4,annotated,Sora,0.08881269131151401
rolfwidmer_837292448%2Fmd.mp4,annotated,Sora,0.015981869554979985
iamkartikeya_908444902%2Fmd.mp4,annotated,Sora,0.10641335060042383
junsei0421_325886516%2Fmd.mp4,annotated,Sora,0.03162526489286555
mikeberlin_751491130%2Fmd.mp4,annotated,Sora,0.00894749234753944
gaotoon_149249433%2Fmd.mp4,annotated,Sora,0.03779138215210737
moizdxb_944100187%2Fmd.mp4,annotated,Sora,0.1809806922533553
zakparker_258886671%2Fmd.mp4,annotated,Sora,0.17918530727572404
geongangmi_731864692%2Fmd.mp4,annotated,Sora,0.07940899458441253
shi_naoking55_458136360%2Fmd.mp4,annotated,Sora,0.01637920885330822
isajose_466624048%2Fmd.mp4,annotated,Sora,0.1114021662349894
rockisaac_900516865%2Fmd.mp4,annotated,Sora,0.006548740287261597
j_lock55_626070219%2Fmd.mp4,annotated,Sora,0.008344125264892865
bkf0015_469589399%2Fmd.mp4,annotated,Sora,0.19203261125500354
miltsch_799475534%2Fmd.mp4,annotated,Sora,0.03269955262538263
mjcjrfl77_713619446%2Fmd.mp4,annotated,Sora,0.0031934306569343066
cwbschleser_968737390%2Fmd.mp4,annotated,Sora,0.05378796797739581
xbikergirl_566283729%2Fmd.mp4,annotated,Sora,0.010978337650105956
tcaruso88_222528530%2Fmd.mp4,annotated,Sora,0.22087650105957146
brabieblue_817914292%2Fmd.mp4,annotated,Sora,0.052654815163644925
grwo_652824664%2Fmd.mp4,annotated,Sora,0.009550859430186014
zinaf_296355357%2Fmd.mp4,annotated,Sora,0.04966741229102896
jugaldesai_637915109%2Fmd.mp4,annotated,Sora,0.04291264421944902
454555555555555555555555_393753335%2Fmd.mp4,annotated,Sora,0.005371438662585355
choomantraa_38810765%2Fmd.mp4,annotated,Sora,0.3226836590534495
philtremble_969109406%2Fmd.mp4,annotated,Sora,0.08450082411113727
kodelingua_568175035%2Fmd.mp4,annotated,Sora,0.10402931481045444
michelesalvemini_908098194%2Fmd.mp4,annotated,Sora,0.009256534024016954
vyz77_975929935%2Fmd.mp4,annotated,Sora,0.05746703555450907
neles_829044731%2Fmd.mp4,annotated,Sora,0.005209559689192371
syimah_137437642%2Fmd.mp4,annotated,Sora,0.08722333411820109
berne63_850814281%2Fmd.mp4,annotated,Sora,0.10344066399811631
trigaar_412792440%2Fmd.mp4,annotated,Sora,0.2893807393454203
tech_team_testing_99063823%2Fmd.mp4,annotated,Sora,0.004032258064516129
migueldamasmd_64696416%2Fmd.mp4,annotated,Sora,0.011979044031080762
pajab_183422548%2Fmd.mp4,annotated,Sora,0.03021250294325406
robmelendez_382563902%2Fmd.mp4,annotated,Sora,0.16991405698139864
tonfegar_717254807%2Fmd.mp4,annotated,Sora,0.23091299740993643
fgfgcv_869756281%2Fmd.mp4,annotated,Sora,0.007637744290087119
padustudio_432639649%2Fmd.mp4,annotated,Sora,0.004576760065928891
optimka_778498472%2Fmd.mp4,annotated,Sora,0.005445020014127619
krishna799_826229107%2Fmd.mp4,annotated,Sora,0.10844419590299034
zeitakuzanmai_531778762%2Fmd.mp4,annotated,Sora,0.015319637391099601
obscura_altair_34654038%2Fmd.mp4,annotated,Sora,0.2232163880386155
whtjdtmf_649936839%2Fmd.mp4,annotated,Sora,0.054406051330350834
zzazan_572350397%2Fmd.mp4,annotated,Sora,0.010036496350364963
joansehi_867021446%2Fmd.mp4,annotated,Sora,0.009462561808335296
nd98_777603026%2Fmd.mp4,annotated,Sora,0.5545826465740523
roavfd2025_322043276%2Fmd.mp4,annotated,Sora,0.007873204615022368
pyontam_104778189%2Fmd.mp4,annotated,Sora,0.004091123145749941
minerbr_865672258%2Fmd.mp4,annotated,Sora,0.21131092535907697
vineetmanohar_954531103%2Fmd.mp4,annotated,Sora,0.07308099835177773
edrfgedsf_172044468%2Fmd.mp4,annotated,Sora,0.03428890981869555
ryanwardhana_699542916%2Fmd.mp4,annotated,Sora,0.023722627737226276
yesucannot_583990936%2Fmd.mp4,annotated,Sora,0.05193371791853073
melissaleal_881460246%2Fmd.mp4,annotated,Sora,0.0627501765952437
prakashash18_640783800%2Fmd.mp4,annotated,Sora,0.030094772780786434
mamasai_51195902%2Fmd.mp4,annotated,Sora,0.05241935483870968
rambo77710_890334584%2Fmd.mp4,annotated,Sora,0.0010007063809748058
wizkidz_777521185%2Fmd.mp4,annotated,Sora,0.10984224158229339
hestcreative_693511783%2Fmd.mp4,annotated,Sora,0.017674240640452085
tommyfilhigar_580331369%2Fmd.mp4,annotated,Sora,0.011110784082882035
maximjakob_410375761%2Fmd.mp4,annotated,Sora,0.0037967977395808802
vasiliy_wd_120940423%2Fmd.mp4,annotated,Sora,0.024384859901106663
infoslanakgmailcom_102521982%2Fmd.mp4,annotated,Sora,0.007623028019778668
bonesmx_768572567%2Fmd.mp4,annotated,Sora,0.052345773487167416
dathiccboi_watermarked.mp4,annotated,Sora,0.04386920178949847
hrushiusername__718885808%2Fmd.mp4,annotated,Sora,0.09124087591240876
theoak_432674519%2Fmd.mp4,annotated,Sora,0.021780080056510477
jildo420_674536644%2Fmd.mp4,annotated,Sora,0.04854897574758653
druidefuzi_239060436%2Fmd.mp4,annotated,Sora,0.02868201083117495
kbspeter_142702458%2Fmd.mp4,annotated,Sora,0.2934571462208618
manie07_367609493%2Fmd.mp4,annotated,Sora,0.2062338121026607
steeltoesandal_65961712%2Fmd.mp4,annotated,Sora,0.08107193312926772
santinelx_733555658%2Fmd.mp4,annotated,Sora,0.1598334118201083
islaniamh_141446391%2Fmd.mp4,annotated,Sora,0.0208971038380033
ilayis_728369313%2Fmd.mp4,annotated,Sora,0.36337414645632216
beckytravis_410235854%2Fmd.mp4,annotated,Sora,0.07840828820343773
kingader_758308579%2Fmd.mp4,annotated,Sora,0.05052095596891923
aditya992_151486281%2Fmd.mp4,annotated,Sora,0.05439133506004239
austerestore_475177574%2Fmd.mp4,annotated,Sora,0.019808099835177773
onebitewolrd_534629260%2Fmd.mp4,annotated,Sora,0.06383918059806923
janjan20_700688902%2Fmd.mp4,annotated,Sora,0.010904756298563693
331212222122_15392619%2Fmd.mp4,annotated,Sora,0.004400164822227454
kjell_li_288246915%2Fmd.mp4,annotated,Sora,0.0015746409230044738
franciscodelosssantos_174433028%2Fmd.mp4,annotated,Sora,0.04434012243936897
mmi0290bgmailcom_100784815%2Fmd.mp4,annotated,Sora,0.007137391099599717
mgdtools_143910281%2Fmd.mp4,annotated,Sora,0.009933482458205793
zmktwzrd_514747293%2Fmd.mp4,annotated,Sora,0.009153520131857782
acfofangel_890043053%2Fmd.mp4,annotated,Sora,0.08601659995290793
downtroddengoat_365669666%2Fmd.mp4,annotated,Sora,0.011434542029668001
juseoklee_402883065%2Fmd.mp4,annotated,Sora,0.10788497763126913
ejahshan_520191802%2Fmd.mp4,annotated,Sora,0.008226395102425241
johntoso_16709113%2Fmd.mp4,annotated,Sora,0.18206969625618083
khloe2020_978535619%2Fmd.mp4,annotated,Sora,0.06264716270308453
dangerfieldsmith_695531973%2Fmd.mp4,annotated,Sora,0.0038115140098893335
ripon330_988203252%2Fmd.mp4,annotated,Sora,0.0030462679538497766
revopsfuel_185376271%2Fmd.mp4,annotated,Sora,0.019911113727336945
lindorin_879827191%2Fmd.mp4,annotated,Sora,0.16828055097716035
auiyukicute4gmailcom_532002007%2Fmd.mp4,annotated,Sora,0.012950317871438664
palm23_watermarked.mp4,annotated,Sora,0.009050506239698611
iamjag_507663808%2Fmd.mp4,annotated,Sora,0.018012714857546505
aerobott_375068661%2Fmd.mp4,annotated,Sora,0.016761831881327995
geoeira_262793738%2Fmd.mp4,annotated,Sora,0.003296444549093478
sis2002_628469285%2Fmd.mp4,annotated,Sora,0.07577407581822464
jayvillaver78_804808830%2Fmd.mp4,annotated,Sora,0.060631033670826465
reeech_86643871%2Fmd.mp4,annotated,Sora,0.02363433011537556
heinert_544304282%2Fmd.mp4,annotated,Sora,0.007034377207440545
kunj1600_859953327%2Fmd.mp4,annotated,Sora,0.03496585825288439
icc1_750454441%2Fmd.mp4,annotated,Sora,0.10117435837061454
terranben_922019999%2Fmd.mp4,annotated,Sora,0.07425829997645397
beegee1152_421751003%2Fmd.mp4,annotated,Sora,0.20187779609135859
kubacode_977440674%2Fmd.mp4,annotated,Sora,0.01162585354367789
anamepopovic_492970037%2Fmd.mp4,annotated,Sora,0.05037379326583471
bergkamp1977_241944285%2Fmd.mp4,annotated,Sora,0.0072992700729927005
lindenr_197211305%2Fmd.mp4,annotated,Sora,0.06283847421709442
parapleum_636701244%2Fmd.mp4,annotated,Sora,0.03212561808335296
pumoco_468817883%2Fmd.mp4,annotated,Sora,0.004679773958088062
josemirmoura_421852191%2Fmd.mp4,annotated,Sora,0.09146161996703556
sobeih91_151906067%2Fmd.mp4,annotated,Sora,0.042059100541558744
tas_world_957371217%2Fmd.mp4,annotated,Sora,0.007858488344713916
willowevermore_688165580%2Fmd.mp4,annotated,Sora,0.011243230515658112
pavlik1986_61800800%2Fmd.mp4,annotated,Sora,0.02279550270779374
lulunono_895943612%2Fmd.mp4,annotated,Sora,0.0024429008712032025
casey2025_371635944%2Fmd.mp4,annotated,Sora,0.008594301860136568
ponsuke_623442231%2Fmd.mp4,annotated,Sora,0.5248557805509771
lplocked_135948471%2Fmd.mp4,annotated,Sora,0.03684954085236638
amorebody_118598225%2Fmd.mp4,annotated,Sora,0.17518248175182483
shima-san_18238221%2Fmd.mp4,annotated,Sora,0.03908641393925123
hoevers_137565996%2Fmd.mp4,annotated,Sora,0.013744996468095126
reliableflooring_943346318%2Fmd.mp4,annotated,Sora,0.20189251236166705
dxlxb_248886845%2Fmd.mp4,annotated,Sora,0.16892806687073228
olga345_405485455%2Fmd.mp4,annotated,Sora,0.04794560866493996
lwq666_638158370%2Fmd.mp4,annotated,Sora,0.006033670826465741
gongdonghui_157837114%2Fmd.mp4,annotated,Sora,0.001648222274546739
smilescdc_539453069%2Fmd.mp4,annotated,Sora,0.2169766894278314
sagorkoiry_771106854%2Fmd.mp4,annotated,Sora,0.11699434895220155
thevpanda_889765771%2Fmd.mp4,annotated,Sora,0.10988639039321875
schmumacher_240573872%2Fmd.mp4,annotated,Sora,0.4461973157522957
minn528_266650598%2Fmd.mp4,annotated,Sora,0.2656875441488109
rasmusbangpederson_767248086%2Fmd.mp4,annotated,Sora,0.015187190958323521
kristopuz_851159636%2Fmd.mp4,annotated,Sora,0.27129444313633155
brandonhuang01_267473516%2Fmd.mp4,annotated,Sora,0.03411231457499411
vision-ai_956728279%2Fmd.mp4,annotated,Sora,0.00972745467388745
mema1892_599666759%2Fmd.mp4,annotated,Sora,0.0037526489286555213
williekopter_493139908%2Fmd.mp4,annotated,Sora,0.020161290322580645
chatgpt3004_457460970%2Fmd.mp4,annotated,Sora,0.03614315987756063
caesar_08_102119734%2Fmd.mp4,annotated,Sora,0.025135389686837768
ayan12_610035271%2Fmd.mp4,annotated,Sora,0.038777372262773724
kingsseven_940874972%2Fmd.mp4,annotated,Sora,0.40307864374852836
serch___97101344%2Fmd.mp4,annotated,Sora,0.07399340711090181
thall0120hew_948480688%2Fmd.mp4,annotated,Sora,0.03247880857075583
meths22_8155683%2Fmd.mp4,annotated,Sora,0.22492347539439606
minimoments_29906066%2Fmd.mp4,annotated,Sora,0.012832587708971038
lakotacamp_563858347%2Fmd.mp4,annotated,Sora,0.04297150930068284
jeff1688_watermarked.mp4,annotated,Sora,0.0817047327525312
akshit-sarin_764972304%2Fmd.mp4,annotated,Sora,0.16474864610313164
sharinggann_490970802%2Fmd.mp4,annotated,Sora,0.056893101012479394
compeador_709661667%2Fmd.mp4,annotated,Sora,0.030094772780786434
roshancreativeart_858945850%2Fmd.mp4,annotated,Sora,0.03289086413939251
stolar9595_691371516%2Fmd.mp4,annotated,Sora,0.03564280668707323
komalsbt_645136479%2Fmd.mp4,annotated,Sora,0.14065811160819403
p_adamovich_811253046%2Fmd.mp4,annotated,Sora,0.005297857311043088
lukas9_958959024%2Fmd.mp4,annotated,Sora,0.046606428066870736
_horse_619318200%2Fmd.mp4,annotated,Sora,0.035274899929361905
anwar1001_368378969%2Fmd.mp4,annotated,Sora,0.02854956439839887
joaopedro6969_581170393%2Fmd.mp4,annotated,Sora,0.08876854250058866
donpapa_236435772%2Fmd.mp4,annotated,Sora,0.09868730868848599
deepk_689250595%2Fmd.mp4,annotated,Sora,0.05187485283729691
znexo_624641358%2Fmd.mp4,annotated,Sora,0.10600129503178714
odyax_813625445%2Fmd.mp4,annotated,Sora,0.03346479868142218
rohaid_985001207%2Fmd.mp4,annotated,Sora,0.06782728985165999
ignastefanini_997678504%2Fmd.mp4,annotated,Sora,0.06790087120320226
amorphouslibra_897590446%2Fmd.mp4,annotated,Sora,0.06637037909112314
rl83_517146405%2Fmd.mp4,annotated,Sora,0.0005297857311043089
k0tyaara_281920107%2Fmd.mp4,annotated,Sora,0.0050035319048740284
jesusfrustrado_296465501%2Fmd.mp4,annotated,Sora,0.17936190251942546
xaver123_585840804%2Fmd.mp4,annotated,Sora,0.1410701671768307
hisashin1975_466060065%2Fmd.mp4,annotated,Sora,0.26270014127619495
timoeppler_481008146%2Fmd.mp4,annotated,Sora,0.06716505768777961
thuykienteuong9638_512372216%2Fmd.mp4,annotated,Sora,0.005180127148575466
jademagnum_watermarked.mp4,annotated,Sora,0.041396868377678364
casp3rrrr_909638998%2Fmd.mp4,annotated,Sora,0.44593242288674356
knottedus_973961149%2Fmd.mp4,annotated,Sora,0.09983517777254532
8---d7652_28389355%2Fmd.mp4,annotated,Sora,0.034597951495173064
huettche_420044687%2Fmd.mp4,annotated,Sora,0.06083706145514481
stevo527_411288110%2Fmd.mp4,annotated,Sora,0.06812161525782906
myhorus_147210941%2Fmd.mp4,annotated,Sora,0.1862785495643984
germannick_86639057%2Fmd.mp4,annotated,Sora,0.014627972686602307
projec11_41028672%2Fmd.mp4,annotated,Sora,0.022206851895455612
klaushaller_382554895%2Fmd.mp4,annotated,Sora,0.002251589357193313
ricchierich_156556691%2Fmd.mp4,annotated,Sora,0.083647280433247
ecn9633_748655989%2Fmd.mp4,annotated,Sora,0.012185071815399105
adlgcxpm_635548396%2Fmd.mp4,annotated,Sora,0.003885095361431599
gtsir_592899335%2Fmd.mp4,annotated,Sora,0.03548092771368024
streeterberry_432117245%2Fmd.mp4,annotated,Sora,0.02815222510007064
babycharmcz_993616866%2Fmd.mp4,annotated,Sora,0.028431834235931243
g4mbitt_251561056%2Fmd.mp4,annotated,Sora,0.07795208382387567
sumar_344160108%2Fmd.mp4,annotated,Sora,0.005960089474923475
callumhall0504_276528656%2Fmd.mp4,annotated,Sora,0.09692135625147164
